RPM,RPMS Power (RL=1),RPMS Power (RL=2),RPMS Power (RL=10),RPMS Power (RL=15),RPMS Power (RL=22),RPMS Power (RL=33),RPMS Power (RL=47),RPMS Power (RL=68)
4.908008008008008574e+02,1.386831021548022846e+01,1.564236645855374341e+01,8.716072549389911828e+00,6.515651276386775770e+00,4.795178114596388319e+00,3.382235219731503317e+00,2.457768432078650367e+00,1.742420777811533705e+00
4.915915915915916230e+02,1.391277051881817606e+01,1.569264484497080403e+01,8.744171800984323895e+00,6.536660649686817592e+00,4.810641346467883217e+00,3.393142608974637486e+00,2.465694673632389478e+00,1.748040105305947556e+00
4.923823823823823886e+02,1.395730069817786223e+01,1.574300309058130587e+01,8.772316222763585358e+00,6.557703821387021570e+00,4.826129463734943670e+00,3.404067555249595145e+00,2.473633674724779574e+00,1.753668479118803303e+00
4.931731731731732111e+02,1.400190074544408425e+01,1.579344119018237436e+01,8.800505814401702764e+00,6.578780791365872460e+00,4.841642466352682028e+00,3.415010058541486870e+00,2.481585435350298408e+00,1.759305899248183147e+00
4.939639639639639768e+02,1.404657065248939318e+01,1.584395913856303473e+01,8.828740575572147975e+00,6.599891559501657845e+00,4.857180354276132483e+00,3.425970118835401923e+00,2.489549955503418843e+00,1.764952365692165070e+00
4.947547547547547993e+02,1.409131041117402638e+01,1.589455693050424401e+01,8.857020505947881261e+00,6.621036125672455697e+00,4.872743127460264390e+00,3.436947736116395813e+00,2.497527235178598648e+00,1.770607878448823058e+00
4.955455455455455649e+02,1.413612001334601942e+01,1.594523456077887502e+01,8.885345605201319330e+00,6.642214489756175233e+00,4.888330785859979599e+00,3.447942910369510283e+00,2.505517274370291148e+00,1.776272437516233316e+00
4.963363363363363874e+02,1.418099945084112790e+01,1.599599202415174481e+01,8.913715873004392165e+00,6.663426651630508957e+00,4.903943329430092035e+00,3.458955641579760432e+00,2.513520073072942562e+00,1.781946042892463611e+00
4.971271271271271530e+02,1.422594871548286299e+01,1.604682931537953650e+01,8.942131309028470199e+00,6.684672611172961965e+00,4.919580758125364106e+00,3.469985929732132046e+00,2.521535631280982681e+00,1.787628694575579935e+00
4.979179179179179755e+02,1.427096779908249680e+01,1.609774642921093601e+01,8.970591912944435364e+00,6.705952368260851060e+00,4.935243071900470291e+00,3.481033774811597592e+00,2.529563948988842625e+00,1.793320392563648724e+00
4.987087087087087411e+02,1.431605669343904275e+01,1.614874336038649361e+01,8.999097684422618926e+00,6.727265922771280771e+00,4.950930270710007797e+00,3.492099176803091343e+00,2.537605026190932644e+00,1.799021136854724423e+00
4.994994994994995068e+02,1.436121539033930183e+01,1.619982010363874636e+01,9.027648623132856542e+00,6.748613274581180654e+00,4.966642354508527646e+00,3.503182135691540022e+00,2.545658862881667428e+00,1.804730927446871913e+00
5.002902902902903293e+02,1.440644388155781286e+01,1.625097665369209921e+01,9.056244728744438532e+00,6.769994423567272435e+00,4.982379323250484049e+00,3.514282651461829943e+00,2.553725459055440794e+00,1.810449764338140755e+00
5.010810810810810949e+02,1.445174215885689861e+01,1.630221300526292083e+01,9.084886000926143623e+00,6.791409369606087765e+00,4.998141176890269044e+00,3.525400724098840310e+00,2.561804814706646116e+00,1.816177647526581618e+00
5.018718718718719174e+02,1.449711021398665345e+01,1.635352915305950816e+01,9.113572439346240728e+00,6.812858112573965563e+00,5.013927915382204503e+00,3.536536353587412140e+00,2.569896929829664778e+00,1.821914577010246505e+00
5.026626626626626830e+02,1.454254803868494683e+01,1.640492509178209701e+01,9.142304043672446312e+00,6.834340652347039580e+00,5.029739538680534139e+00,3.547689539912367795e+00,2.578001804418867948e+00,1.827660552787175874e+00
5.034534534534535055e+02,1.458805562467743044e+01,1.645640081612285499e+01,9.171080813571991897e+00,6.855856988801261487e+00,5.045576046739437714e+00,3.558860283058506990e+00,2.586119438468619691e+00,1.833415574855415064e+00
5.042442442442442712e+02,1.463363296367753108e+01,1.650795632076587438e+01,9.199902748711551226e+00,6.877407121812375124e+00,5.061437439513008840e+00,3.570048583010605903e+00,2.594249831973274301e+00,1.839179643213001425e+00
5.050350350350350936e+02,1.467928004738648617e+01,1.655959160038720412e+01,9.228769848757304217e+00,6.898991051255945806e+00,5.077323716955291388e+00,3.581254439753412733e+00,2.602392984927178521e+00,1.844952757857972303e+00
5.058258258258258593e+02,1.472499686749328340e+01,1.661130664965481785e+01,9.257682113374890776e+00,6.920608777007321244e+00,5.093234879020231531e+00,3.592477853271657473e+00,2.610548897324667994e+00,1.850734918788355499e+00
5.066166166166166249e+02,1.477078341567474240e+01,1.666310146322862806e+01,9.286639542229442768e+00,6.942260298941680396e+00,5.109170925661720375e+00,3.603718823550038142e+00,2.618717569160072145e+00,1.856526126002187249e+00
5.074074074074074474e+02,1.481663968359547745e+01,1.671497603576050039e+01,9.315642134985562706e+00,6.963945616933984617e+00,5.125131856833572641e+00,3.614977350573240322e+00,2.626899000427708852e+00,1.862326379497490469e+00
5.081981981981982130e+02,1.486256566290789394e+01,1.676693036189424291e+01,9.344689891307329077e+00,6.985664730859022953e+00,5.141117672489531998e+00,3.626253434325917180e+00,2.635093191121891110e+00,1.868135679272287630e+00
5.089889889889890355e+02,1.490856134525219190e+01,1.681896443626560256e+01,9.373782810858296344e+00,7.007417640591362407e+00,5.157128372583267506e+00,3.637547074792697011e+00,2.643300141236916367e+00,1.873954025324601202e+00
5.097797797797798012e+02,1.495462672225643175e+01,1.687107825350227230e+01,9.402920893301516259e+00,7.029204346005397674e+00,5.173163957068376284e+00,3.648858271958189459e+00,2.651519850767083408e+00,1.879781417652448106e+00
5.105705705705706237e+02,1.500076178553642059e+01,1.692327180822390886e+01,9.432104138299493457e+00,7.051024846975318283e+00,5.189224425898389725e+00,3.660187025806977967e+00,2.659752319706670143e+00,1.885617856253841929e+00
5.113613613613613893e+02,1.504696652669581169e+01,1.697554509504207232e+01,9.461332545514226311e+00,7.072879143375116584e+00,5.205309779026747741e+00,3.671533336323618890e+00,2.667997548049952705e+00,1.891463341126794040e+00
5.121521521521522118e+02,1.509324093732611871e+01,1.702789810856032560e+01,9.490606114607189170e+00,7.094767235078592194e+00,5.221420016406849385e+00,3.682897203492652594e+00,2.676255535791198792e+00,1.897317872269311811e+00
5.129429429429429774e+02,1.513958500900663573e+01,1.708033084337415985e+01,9.519924845239330580e+00,7.116689121959368869e+00,5.237555137991997789e+00,3.694278627298588802e+00,2.684526282924665885e+00,1.903181449679401060e+00
5.137337337337337431e+02,1.518599873330447636e+01,1.713284329407102646e+01,9.549288737071073285e+00,7.138644803890838553e+00,5.253715143735430360e+00,3.705677607725916367e+00,2.692809789444599033e+00,1.909054073355062719e+00
5.145245245245246224e+02,1.523248210177463235e+01,1.718543545523031568e+01,9.578697789762339099e+00,7.160634280746227098e+00,5.269900033590311672e+00,3.717094144759096164e+00,2.701106055345242396e+00,1.914935743294297499e+00
5.153153153153152743e+02,1.527903510595988301e+01,1.723810732142336377e+01,9.608152002972493833e+00,7.182657552398550749e+00,5.286109807509732583e+00,3.728528238382569082e+00,2.709415080620821037e+00,1.920826459495098781e+00
5.161061061061061537e+02,1.532565773739090531e+01,1.729085888721352404e+01,9.637651376360416577e+00,7.204714618720649000e+00,5.302344465446725330e+00,3.739979888580752476e+00,2.717736865265561796e+00,1.926726221955461504e+00
5.168968968968969193e+02,1.537234998758614779e+01,1.734369014715604607e+01,9.667195909584442859e+00,7.226805479585146408e+00,5.318604007354232444e+00,3.751449095338040163e+00,2.726071409273673307e+00,1.932635030673372611e+00
5.176876876876876850e+02,1.541911184805197621e+01,1.739660109579816094e+01,9.696785602302387730e+00,7.248930134864475683e+00,5.334888433185127177e+00,3.762935858638794873e+00,2.734418712639361981e+00,1.938552885646819712e+00
5.184784784784785643e+02,1.546594331028257763e+01,1.744959172767905642e+01,9.726420454171568863e+00,7.271088584430882129e+00,5.351197742892222387e+00,3.774440178467365570e+00,2.742778775356822685e+00,1.944479786873787530e+00
5.192692692692693299e+02,1.551284436575998171e+01,1.750266203732988757e+01,9.756100464848730169e+00,7.293280828156407658e+00,5.367531936428247441e+00,3.785962054808065691e+00,2.751151597420238293e+00,1.950415734352252795e+00
5.200600600600600956e+02,1.555981500595410161e+01,1.755581201927378387e+01,9.785825633990157257e+00,7.315506865912915657e+00,5.383891013745862431e+00,3.797501487645202012e+00,2.759537178823790793e+00,1.956360728080195566e+00
5.208508508508508612e+02,1.560685522232271794e+01,1.760904166802583148e+01,9.815595961251567303e+00,7.337766697572062569e+00,5.400274974797665273e+00,3.809058476963040452e+00,2.767935519561647517e+00,1.962314768055592351e+00
5.216416416416416268e+02,1.565396500631144505e+01,1.766235097809306609e+01,9.845411446288171220e+00,7.360060323005302330e+00,5.416683819536161515e+00,3.820633022745830054e+00,2.776346619627965584e+00,1.968277854276407224e+00
5.224324324324325062e+02,1.570114434935381276e+01,1.771573994397454044e+01,9.875272088754678990e+00,7.382387742083906801e+00,5.433117547913804302e+00,3.832225124977796771e+00,2.784770479016900335e+00,1.974249986740614027e+00
5.232232232232232718e+02,1.574839324287117748e+01,1.776920856016119288e+01,9.905177888305223277e+00,7.404748954678953332e+00,5.449576159882959736e+00,3.843834783643137687e+00,2.793207097722588905e+00,1.980231165446174835e+00
5.240140140140140375e+02,1.579571167827282352e+01,1.782275682113601434e+01,9.935128844593482000e+00,7.427143960661315880e+00,5.466059655395933525e+00,3.855461998726033457e+00,2.801656475739164875e+00,1.986221390391051722e+00
5.248048048048048031e+02,1.584309964695588491e+01,1.787638472137394885e+01,9.965124957272566419e+00,7.449572759901677443e+00,5.482568034404959434e+00,3.867106770210637201e+00,2.810118613060752057e+00,1.992220661573206097e+00
5.255955955955956824e+02,1.589055714030539868e+01,1.793009225534189000e+01,9.995166225995081533e+00,7.472035352270523845e+00,5.499101296862182409e+00,3.878769098081077615e+00,2.818593509681469822e+00,1.998228978990588711e+00
5.263863863863864481e+02,1.593808414969426046e+01,1.798387941749870222e+01,1.002525265041310831e+01,7.494531737638147284e+00,5.515659442719694106e+00,3.890448982321455862e+00,2.827081165595421108e+00,2.004246342641156531e+00
5.271771771771772137e+02,1.598568066648331154e+01,1.803774620229527059e+01,1.005538423017820016e+01,7.517061915874657885e+00,5.532242471929508909e+00,3.902146422915854895e+00,2.835581580796702639e+00,2.010272752522856532e+00
5.279679679679679793e+02,1.603334668202126068e+01,1.809169260417442615e+01,1.008556096494140597e+01,7.539625886849941061e+00,5.548850384443559491e+00,3.913861419848332801e+00,2.844094755279403142e+00,2.016308208633634802e+00
5.287587587587587450e+02,1.608108218764472142e+01,1.814571861757098148e+01,1.011578285435323998e+01,7.562223650433722355e+00,5.565483180213719905e+00,3.925593973102925016e+00,2.852620689037604684e+00,2.022352710971437872e+00
5.295495495495496243e+02,1.612888717467822630e+01,1.819982423691174134e+01,1.014604989806369240e+01,7.584855206495511482e+00,5.582140859191790483e+00,3.937344082663634559e+00,2.861159382065379120e+00,2.028406259534202505e+00
5.303403403403403900e+02,1.617676163443420023e+01,1.825400945661549201e+01,1.017636209572224004e+01,7.607520554904618315e+00,5.598823421329489847e+00,3.949111748514452458e+00,2.869710834356784535e+00,2.034468854319865461e+00
5.311311311311311556e+02,1.622470555821298888e+01,1.830827427109298000e+01,1.020671944697783751e+01,7.630219695530177759e+00,5.615530866578469116e+00,3.960896970639340875e+00,2.878275045905874130e+00,2.040540495326363057e+00
5.319219219219219212e+02,1.627271893730284802e+01,1.836261867474696530e+01,1.023712195147890647e+01,7.652952628241105337e+00,5.632263194890308355e+00,3.972699749022230442e+00,2.886852016706694002e+00,2.046621182551627172e+00
5.327127127127128006e+02,1.632080176297999330e+01,1.841704266197219297e+01,1.026756960887337300e+01,7.675719352906158477e+00,5.649020406216525458e+00,3.984520083647043354e+00,2.895441746753282253e+00,2.052710915993583018e+00
5.335035035035035662e+02,1.636895402650851494e+01,1.847154622715537542e+01,1.029806241880860007e+01,7.698519869393856574e+00,5.665802500508545947e+00,3.996357974497662724e+00,2.904044236039657889e+00,2.058809695650156257e+00
5.342942942942943318e+02,1.641717571914044882e+01,1.852612936467523852e+01,1.032860038093146215e+01,7.721354177572545829e+00,5.682609477717735835e+00,4.008213421557958789e+00,2.912659484559844358e+00,2.064917521519268551e+00
5.350850850850850975e+02,1.646546683211578710e+01,1.858079206890247903e+01,1.035918349488831858e+01,7.744222277310388591e+00,5.699441337795391860e+00,4.020086424811770698e+00,2.921287492307849565e+00,2.071034393598839340e+00
5.358758758758758631e+02,1.651382735666242851e+01,1.863553433419977523e+01,1.038981176032497444e+01,7.767124168475320722e+00,5.716298080692724604e+00,4.031976984242913176e+00,2.929928259277670310e+00,2.077160311886781408e+00
5.366666666666667425e+02,1.656225728399624941e+01,1.869035615492187929e+01,1.042048517688674281e+01,7.790059850935115549e+00,5.733179706360892247e+00,4.043885099835185848e+00,2.938581785463302953e+00,2.083295276381011529e+00
5.374574574574575081e+02,1.661075660532102916e+01,1.874525752541542545e+01,1.045120374421839315e+01,7.813029324557337674e+00,5.750086214750967706e+00,4.055810771572359030e+00,2.947248070858726088e+00,2.089439287079434937e+00
5.382482482482482737e+02,1.665932531182852827e+01,1.880023844001913247e+01,1.048196746196418871e+01,7.836032589209351862e+00,5.767017605813947512e+00,4.067753999438173729e+00,2.955927115457913423e+00,2.095592343979960859e+00
5.390390390390390394e+02,1.670796339469844582e+01,1.885529889306365448e+01,1.051277632976786336e+01,7.859069644758338136e+00,5.783973879500775794e+00,4.079714783416357626e+00,2.964618919254828899e+00,2.101754447080492749e+00
5.398298298298299187e+02,1.675667084509844429e+01,1.891043887887168751e+01,1.054363034727263049e+01,7.882140491071280231e+00,5.800955035762302536e+00,4.091693123490605544e+00,2.973323482243428018e+00,2.107925596378926514e+00
5.406206206206206843e+02,1.680544765418413533e+01,1.896565839175791268e+01,1.057452951412120079e+01,7.905245128014948719e+00,5.817961074549311995e+00,4.103689019644595426e+00,2.982040804417658286e+00,2.114105791873163831e+00
5.414114114114114500e+02,1.685429381309912955e+01,1.902095742602904238e+01,1.060547382995572008e+01,7.928383555455954301e+00,5.834991995812528920e+00,4.115702471861971468e+00,2.990770885771458332e+00,2.120295033561096165e+00
5.422022022022022156e+02,1.690320931297495477e+01,1.907633597598373854e+01,1.063646329441786342e+01,7.951555773260676752e+00,5.852047799502595460e+00,4.127733480126366317e+00,2.999513726298753014e+00,2.126493321440615425e+00
5.429929929929929813e+02,1.695219414493118393e+01,1.913179403591272276e+01,1.066749790714874813e+01,7.974761781295327978e+00,5.869128485570080045e+00,4.139782044421382423e+00,3.008269325993466747e+00,2.132700655509610854e+00
5.437837837837838606e+02,1.700124830007527521e+01,1.918733160009867333e+01,1.069857766778899233e+01,7.998001579425919161e+00,5.886234053965486268e+00,4.151848164730597368e+00,3.017037684849513290e+00,2.138917035765965480e+00
5.445745745745746262e+02,1.705037176950273548e+01,1.924294866281632466e+01,1.072970257597866350e+01,8.021275167518243876e+00,5.903364504639232457e+00,4.163931841037564752e+00,3.025818802860785084e+00,2.145142462207559664e+00
5.453653653653653919e+02,1.709956454429703143e+01,1.929864521833237845e+01,1.076087263135733707e+01,8.044582545437924281e+00,5.920519837541681873e+00,4.176033073325813305e+00,3.034612680021183007e+00,2.151376934832272436e+00
5.461561561561561575e+02,1.714882661552963583e+01,1.935442126090558190e+01,1.079208783356406620e+01,8.067923713050388912e+00,5.937700052623111624e+00,4.188151861578852220e+00,3.043419316324590618e+00,2.157620453637981051e+00
5.469469469469470368e+02,1.719815797426002035e+01,1.941027678478668861e+01,1.082334818223736050e+01,8.091298670220862022e+00,5.954905149833735756e+00,4.200288205780167594e+00,3.052238711764882151e+00,2.163873018622557876e+00
